negociation_id,destination,nb_personnes,nb_nuits,mois,saison,nb_options,prix_plancher,prix_affiche,budget_client,ratio_budget,nb_tours,deal_conclu,prix_final,marge_finale,popularite_dest,reward_total
506,"Rome, Italie",2,14,9,moyenne,3,2200,2800,2452,0.876,3,True,2527,327,0.78,-5.0
507,"Istanbul, Turquie",4,5,11,basse,3,1980,2520,2607,1.035,1,True,2520,540,0.8,12.5
508,"Barcelone, Espagne",4,3,2,basse,3,1935,2475,1806,0.73,7,True,1935,0,0.76,-43.0
509,"Rome, Italie",4,10,9,moyenne,3,2200,2800,2950,1.054,1,True,2800,600,0.78,12.5
510,"Paris, France",2,14,4,moyenne,3,2100,2699,3199,1.185,1,True,2699,599,0.9,12.5
511,"Dubai, EAU",2,5,7,haute,3,4370,5520,3812,0.691,9,False,0,0,0.85,-67.5
512,"Barcelone, Espagne",2,5,4,moyenne,3,2150,2750,2917,1.061,1,True,2750,600,0.76,12.5
513,"Istanbul, Turquie",1,3,11,basse,3,1980,2520,2334,0.926,2,True,2394,414,0.8,6.5
514,"La Mecque, Arabie Saoudite",3,7,3,moyenne,3,3500,4500,5060,1.124,1,True,4500,1000,0.95,12.5
515,Thailande,4,14,11,basse,3,2790,3600,3811,1.059,1,True,3600,810,0.82,12.5
516,"La Mecque, Arabie Saoudite",2,7,9,moyenne,3,3500,4500,3091,0.687,9,False,0,0,0.95,-67.5
517,Thailande,4,7,5,moyenne,3,3100,4000,3136,0.784,6,True,3128,28,0.82,-34.5
518,"Barcelone, Espagne",2,5,12,haute,3,2472,3162,3312,1.047,1,True,3162,690,0.76,12.5
519,"La Mecque, Arabie Saoudite",1,7,11,basse,3,3150,4050,3572,0.882,3,True,3656,506,0.95,-5.0
520,"La Mecque, Arabie Saoudite",4,14,9,moyenne,3,3500,4500,4740,1.053,1,True,4500,1000,0.95,12.5
521,"Istanbul, Turquie",2,7,2,basse,3,1980,2520,2783,1.104,1,True,2520,540,0.8,12.5
522,Thailande,2,7,1,basse,3,2790,3600,3388,0.941,2,True,3420,630,0.82,6.5
523,"La Mecque, Arabie Saoudite",2,5,12,haute,3,4025,5175,3434,0.664,9,False,0,0,0.95,-67.5
524,"Dubai, EAU",4,5,1,basse,3,3420,4320,3377,0.782,6,True,3420,0,0.85,-34.5
525,"Marrakech, Maroc",2,7,4,moyenne,3,1900,2499,2395,0.958,1,True,2499,599,0.75,12.5
526,"Dubai, EAU",3,14,4,moyenne,3,3800,4800,4136,0.862,3,True,4332,532,0.85,-5.0
527,"Paris, France",4,10,9,moyenne,3,2100,2699,2160,0.8,5,True,2294,194,0.9,-22.5
528,"Marrakech, Maroc",4,7,6,haute,3,2185,2874,2551,0.888,3,True,2594,409,0.75,-5.0
529,"Paris, France",3,14,8,haute,3,2415,3104,3069,0.989,1,True,3104,689,0.9,12.5
530,"Marrakech, Maroc",2,7,2,basse,3,1710,2249,2327,1.035,1,True,2249,539,0.75,12.5
531,"Paris, France",1,7,11,basse,3,1890,2429,1983,0.816,4,True,2083,193,0.9,-15.0
532,"Rome, Italie",4,7,12,haute,3,2530,3220,2777,0.862,3,True,2906,376,0.78,-5.0
533,Thailande,4,7,9,moyenne,3,3100,4000,3447,0.862,4,True,3430,330,0.82,-15.0
534,"La Mecque, Arabie Saoudite",4,10,9,moyenne,3,3500,4500,3665,0.814,5,True,3825,325,0.95,-22.5
535,"Barcelone, Espagne",4,5,1,basse,3,1935,2475,2577,1.041,1,True,2475,540,0.76,12.5
536,"Rome, Italie",4,3,11,basse,3,1980,2520,2910,1.155,1,True,2520,540,0.78,12.5
537,Thailande,4,10,3,moyenne,3,3100,4000,4123,1.031,1,True,4000,900,0.82,12.5
538,"Dubai, EAU",1,10,11,basse,3,3420,4320,3907,0.904,2,True,4104,684,0.85,6.5
539,"Marrakech, Maroc",1,7,4,moyenne,3,1900,2499,2048,0.82,4,True,2142,242,0.75,-15.0
540,"La Mecque, Arabie Saoudite",1,7,4,moyenne,3,3500,4500,4355,0.968,1,True,4500,1000,0.95,12.5
541,"Marrakech, Maroc",4,7,2,basse,3,1710,2249,1890,0.84,4,True,1928,218,0.75,-15.0
542,"Paris, France",4,10,5,moyenne,3,2100,2699,2357,0.873,4,True,2314,214,0.9,-15.0
543,"Dubai, EAU",4,5,9,moyenne,3,3800,4800,3487,0.726,9,False,0,0,0.85,-67.5
544,"Barcelone, Espagne",1,5,3,moyenne,3,2150,2750,2224,0.809,4,True,2357,207,0.76,-15.0
545,"Rome, Italie",3,7,6,haute,3,2530,3220,2726,0.847,4,True,2761,231,0.78,-15.0
546,"Barcelone, Espagne",4,10,12,haute,3,2472,3162,2969,0.939,2,True,3004,532,0.76,6.5
547,"Paris, France",2,10,1,basse,3,1890,2429,2303,0.948,2,True,2308,418,0.9,6.5
548,"Marrakech, Maroc",2,7,1,basse,3,1710,2249,2667,1.186,1,True,2249,539,0.75,12.5
549,"Istanbul, Turquie",1,3,8,haute,3,2530,3220,2276,0.707,9,False,0,0,0.8,-67.5
550,Thailande,2,7,12,haute,3,3565,4600,5312,1.155,1,True,4600,1035,0.82,12.5
551,"La Mecque, Arabie Saoudite",1,14,10,moyenne,3,3500,4500,3989,0.886,3,True,4061,561,0.95,-5.0
552,"Barcelone, Espagne",2,3,4,moyenne,3,2150,2750,3197,1.163,1,True,2750,600,0.76,12.5
553,"Barcelone, Espagne",1,7,9,moyenne,3,2150,2750,2251,0.819,5,True,2338,188,0.76,-22.5
554,"Barcelone, Espagne",2,10,10,moyenne,3,2150,2750,2002,0.728,9,False,0,0,0.76,-67.5
555,"Istanbul, Turquie",4,5,8,haute,3,2530,3220,2594,0.806,6,True,2530,0,0.8,-34.5
556,"Barcelone, Espagne",2,14,10,moyenne,3,2150,2750,2355,0.856,4,True,2357,207,0.76,-15.0
557,"Paris, France",4,7,3,moyenne,3,2100,2699,2980,1.104,1,True,2699,599,0.9,12.5
558,Thailande,3,5,8,haute,3,3565,4600,4126,0.897,3,True,4152,587,0.82,-5.0
559,"Dubai, EAU",1,14,1,basse,3,3420,4320,3650,0.845,4,True,3704,284,0.85,-15.0
560,"Dubai, EAU",2,7,8,haute,3,4370,5520,4034,0.731,9,False,0,0,0.85,-67.5
561,"Paris, France",2,5,1,basse,3,1890,2429,2160,0.889,3,True,2193,303,0.9,-5.0
562,"Paris, France",1,7,11,basse,3,1890,2429,2204,0.907,2,True,2308,418,0.9,6.5
563,"Paris, France",2,14,7,haute,3,2415,3104,2394,0.771,6,True,2427,12,0.9,-34.5
564,Thailande,3,14,1,basse,3,2790,3600,3339,0.927,2,True,3420,630,0.82,6.5
565,"Istanbul, Turquie",1,7,11,basse,3,1980,2520,2128,0.844,4,True,2160,180,0.8,-15.0
566,"La Mecque, Arabie Saoudite",2,3,9,moyenne,3,3500,4500,4529,1.006,1,True,4500,1000,0.95,12.5
567,"Barcelone, Espagne",4,5,2,basse,3,1935,2475,2673,1.08,1,True,2475,540,0.76,12.5
568,"Marrakech, Maroc",2,5,10,moyenne,3,1900,2499,2352,0.941,1,True,2499,599,0.75,12.5
569,"Rome, Italie",2,10,3,moyenne,3,2200,2800,1979,0.707,9,False,0,0,0.78,-67.5
570,"Istanbul, Turquie",4,10,3,moyenne,3,2200,2800,2310,0.825,4,True,2401,201,0.8,-15.0
571,"Paris, France",4,7,7,haute,3,2415,3104,3184,1.026,1,True,3104,689,0.9,12.5
572,"La Mecque, Arabie Saoudite",2,5,2,basse,3,3150,4050,2708,0.669,9,False,0,0,0.95,-67.5
573,"Istanbul, Turquie",3,10,8,haute,3,2530,3220,3360,1.043,1,True,3220,690,0.8,12.5
574,Thailande,2,5,3,moyenne,3,3100,4000,2673,0.668,9,False,0,0,0.82,-67.5
575,Thailande,4,10,8,haute,3,3565,4600,5367,1.167,1,True,4600,1035,0.82,12.5
576,"Barcelone, Espagne",2,3,10,moyenne,3,2150,2750,2874,1.045,1,True,2750,600,0.76,12.5
577,"Paris, France",3,3,8,haute,3,2415,3104,2839,0.915,3,True,2802,387,0.9,-5.0
578,"Paris, France",3,7,9,moyenne,3,2100,2699,3214,1.191,1,True,2699,599,0.9,12.5
579,Thailande,2,7,5,moyenne,3,3100,4000,3127,0.782,6,True,3128,28,0.82,-34.5
580,"Dubai, EAU",2,10,12,haute,3,4370,5520,4316,0.782,6,True,4370,0,0.85,-34.5
581,"Dubai, EAU",2,7,12,haute,3,4370,5520,6226,1.128,1,True,5520,1150,0.85,12.5
582,"Dubai, EAU",1,3,12,haute,3,4370,5520,4270,0.774,6,True,4370,0,0.85,-34.5
583,"Barcelone, Espagne",1,5,6,haute,3,2472,3162,2697,0.853,4,True,2711,239,0.76,-15.0
584,"Barcelone, Espagne",2,7,12,haute,3,2472,3162,3357,1.062,1,True,3162,690,0.76,12.5
585,"Dubai, EAU",2,5,1,basse,3,3420,4320,4377,1.013,1,True,4320,900,0.85,12.5
586,Thailande,3,3,10,moyenne,3,3100,4000,4038,1.01,1,True,4000,900,0.82,12.5
587,Thailande,2,7,8,haute,3,3565,4600,3834,0.833,4,True,3944,379,0.82,-15.0
588,"Marrakech, Maroc",1,5,3,moyenne,3,1900,2499,1880,0.752,7,True,1900,0,0.75,-43.0
589,"Istanbul, Turquie",2,14,5,moyenne,3,2200,2800,3144,1.123,1,True,2800,600,0.8,12.5
590,"Istanbul, Turquie",2,14,10,moyenne,3,2200,2800,1898,0.678,9,False,0,0,0.8,-67.5
591,"La Mecque, Arabie Saoudite",2,10,7,haute,3,4025,5175,4462,0.862,3,True,4670,645,0.95,-5.0
592,"Dubai, EAU",2,14,12,haute,3,4370,5520,6332,1.147,1,True,5520,1150,0.85,12.5
593,"Barcelone, Espagne",3,7,5,moyenne,3,2150,2750,2609,0.949,2,True,2612,462,0.76,6.5
594,Thailande,3,14,11,basse,3,2790,3600,3219,0.894,3,True,3249,459,0.82,-5.0
595,"Marrakech, Maroc",1,3,1,basse,3,1710,2249,1998,0.888,3,True,2030,320,0.75,-5.0
596,"Barcelone, Espagne",2,3,6,haute,3,2472,3162,2829,0.895,3,True,2854,382,0.76,-5.0
597,"La Mecque, Arabie Saoudite",4,3,5,moyenne,3,3500,4500,3690,0.82,5,True,3825,325,0.95,-22.5
598,"Paris, France",4,5,4,moyenne,3,2100,2699,2048,0.759,6,True,2110,10,0.9,-34.5
599,"Rome, Italie",2,7,12,haute,3,2530,3220,2624,0.815,5,True,2737,207,0.78,-24.5
600,"Rome, Italie",4,7,2,basse,3,1980,2520,2571,1.02,1,True,2520,540,0.78,12.5
601,"Barcelone, Espagne",4,10,3,moyenne,3,2150,2750,2133,0.776,6,True,2151,1,0.76,-34.5
602,"Barcelone, Espagne",1,7,4,moyenne,3,2150,2750,2479,0.901,3,True,2481,331,0.76,-5.0
603,"Rome, Italie",4,3,4,moyenne,3,2200,2800,2971,1.061,1,True,2800,600,0.78,12.5
604,Thailande,3,5,4,moyenne,3,3100,4000,3198,0.799,6,True,3128,28,0.82,-34.5
605,"Istanbul, Turquie",2,14,1,basse,3,1980,2520,2190,0.869,3,True,2274,294,0.8,-5.0
606,"Dubai, EAU",2,7,1,basse,3,3420,4320,3824,0.885,3,True,3899,479,0.85,-5.0
607,"Marrakech, Maroc",2,5,4,moyenne,3,1900,2499,2019,0.808,6,True,1954,54,0.75,-34.5
608,"Dubai, EAU",2,10,6,haute,3,4370,5520,4129,0.748,6,True,4370,0,0.85,-34.5
609,Thailande,1,5,1,basse,3,2790,3600,3080,0.856,4,True,3087,297,0.82,-15.0
610,Thailande,3,7,5,moyenne,3,3100,4000,2866,0.717,9,False,0,0,0.82,-67.5
611,"Dubai, EAU",2,7,11,basse,3,3420,4320,4932,1.142,1,True,4320,900,0.85,12.5
612,"Marrakech, Maroc",2,10,5,moyenne,3,1900,2499,2619,1.048,1,True,2499,599,0.75,12.5
613,"Rome, Italie",4,7,8,haute,3,2530,3220,2210,0.686,9,False,0,0,0.78,-67.5
614,"Dubai, EAU",2,10,11,basse,3,3420,4320,3269,0.757,6,True,3420,0,0.85,-34.5
615,"Dubai, EAU",2,5,12,haute,3,4370,5520,4914,0.89,2,True,5244,874,0.85,6.5
616,"Marrakech, Maroc",2,14,11,basse,3,1710,2249,2089,0.929,2,True,2137,427,0.75,6.5
617,Thailande,2,10,2,basse,3,2790,3600,3579,0.994,1,True,3600,810,0.82,12.5
618,"Dubai, EAU",3,3,11,basse,3,3420,4320,4937,1.143,1,True,4320,900,0.85,12.5
619,Thailande,4,14,1,basse,3,2790,3600,3228,0.897,2,True,3420,630,0.82,6.5
620,"Paris, France",4,5,11,basse,3,1890,2429,1979,0.815,4,True,2083,193,0.9,-15.0
621,"Rome, Italie",2,10,11,basse,3,1980,2520,2354,0.934,2,True,2394,414,0.78,6.5
622,"Rome, Italie",1,10,1,basse,3,1980,2520,2716,1.078,1,True,2520,540,0.78,12.5
623,"La Mecque, Arabie Saoudite",1,7,9,moyenne,3,3500,4500,4276,0.95,1,True,4500,1000,0.95,12.5
624,"Rome, Italie",1,7,1,basse,3,1980,2520,2182,0.866,3,True,2274,294,0.78,-5.0
625,"Barcelone, Espagne",2,10,4,moyenne,3,2150,2750,2939,1.069,1,True,2750,600,0.76,12.5
626,"Barcelone, Espagne",4,7,7,haute,3,2472,3162,3002,0.949,1,True,3162,690,0.76,12.5
627,"Istanbul, Turquie",1,3,11,basse,3,1980,2520,2196,0.871,3,True,2274,294,0.8,-5.0
628,"Dubai, EAU",2,14,7,haute,3,4370,5520,6477,1.173,1,True,5520,1150,0.85,12.5
629,"Barcelone, Espagne",3,5,8,haute,3,2472,3162,2600,0.822,4,True,2711,239,0.76,-15.0
630,Thailande,4,14,4,moyenne,3,3100,4000,4069,1.017,1,True,4000,900,0.82,12.5
631,"Rome, Italie",1,3,10,moyenne,3,2200,2800,2161,0.772,6,True,2200,0,0.78,-34.5
632,"La Mecque, Arabie Saoudite",2,10,2,basse,3,3150,4050,3391,0.837,4,True,3473,323,0.95,-15.0
633,"La Mecque, Arabie Saoudite",3,3,6,haute,3,4025,5175,3437,0.664,9,False,0,0,0.95,-67.5
634,"La Mecque, Arabie Saoudite",4,10,5,moyenne,3,3500,4500,3590,0.798,6,True,3519,19,0.95,-34.5
635,"Dubai, EAU",2,10,2,basse,3,3420,4320,4404,1.019,1,True,4320,900,0.85,12.5
636,"La Mecque, Arabie Saoudite",2,7,1,basse,3,3150,4050,4459,1.101,1,True,4050,900,0.95,12.5
637,"Istanbul, Turquie",4,7,6,haute,3,2530,3220,3269,1.015,1,True,3220,690,0.8,12.5
638,Thailande,2,10,1,basse,3,2790,3600,2460,0.683,9,False,0,0,0.82,-67.5
639,"Marrakech, Maroc",3,14,6,haute,3,2185,2874,2088,0.727,6,True,2248,63,0.75,-34.5
640,"Marrakech, Maroc",2,14,12,haute,3,2185,2874,2087,0.726,7,True,2185,0,0.75,-43.0
641,"Paris, France",1,10,11,basse,3,1890,2429,2198,0.905,2,True,2308,418,0.9,6.5
642,"La Mecque, Arabie Saoudite",2,7,5,moyenne,3,3500,4500,4562,1.014,1,True,4500,1000,0.95,12.5
643,Thailande,4,14,12,haute,3,3565,4600,3930,0.854,3,True,4152,587,0.82,-5.0
644,"Istanbul, Turquie",2,10,1,basse,3,1980,2520,2918,1.158,1,True,2520,540,0.8,12.5
645,"Dubai, EAU",3,3,11,basse,3,3420,4320,3170,0.734,9,False,0,0,0.85,-67.5
646,"Dubai, EAU",1,10,3,moyenne,3,3800,4800,4246,0.885,3,True,4332,532,0.85,-5.0
647,"Dubai, EAU",4,5,5,moyenne,3,3800,4800,4108,0.856,3,True,4332,532,0.85,-5.0
648,"Barcelone, Espagne",4,14,6,haute,3,2472,3162,2806,0.887,3,True,2854,382,0.76,-5.0
649,"Paris, France",2,7,3,moyenne,3,2100,2699,2168,0.803,6,True,2110,10,0.9,-34.5
650,"Marrakech, Maroc",3,14,2,basse,3,1710,2249,2539,1.129,1,True,2249,539,0.75,12.5
651,"Dubai, EAU",1,10,12,haute,3,4370,5520,4396,0.796,6,True,4370,0,0.85,-34.5
652,"Rome, Italie",2,10,1,basse,3,1980,2520,2351,0.933,2,True,2394,414,0.78,6.5
653,"Dubai, EAU",3,5,1,basse,3,3420,4320,3732,0.864,3,True,3899,479,0.85,-5.0
654,"Rome, Italie",2,14,5,moyenne,3,2200,2800,2369,0.846,4,True,2401,201,0.78,-15.0
655,"Dubai, EAU",4,7,5,moyenne,3,3800,4800,4772,0.994,1,True,4800,1000,0.85,12.5
656,"Barcelone, Espagne",4,5,5,moyenne,3,2150,2750,3229,1.174,1,True,2750,600,0.76,12.5
657,"Rome, Italie",2,3,11,basse,3,1980,2520,1818,0.721,9,False,0,0,0.78,-67.5
658,Thailande,1,3,6,haute,3,3565,4600,4086,0.888,3,True,4152,587,0.82,-5.0
659,Thailande,4,10,3,moyenne,3,3100,4000,4033,1.008,1,True,4000,900,0.82,12.5
660,"Istanbul, Turquie",2,14,1,basse,3,1980,2520,2336,0.927,2,True,2394,414,0.8,6.5
661,"Istanbul, Turquie",1,5,11,basse,3,1980,2520,1902,0.755,7,True,1980,0,0.8,-43.0
662,"Marrakech, Maroc",1,5,7,haute,3,2185,2874,2587,0.9,3,True,2594,409,0.75,-5.0
663,"Istanbul, Turquie",2,5,1,basse,3,1980,2520,1922,0.763,6,True,1980,0,0.8,-34.5
664,"Paris, France",2,3,11,basse,3,1890,2429,2780,1.145,1,True,2429,539,0.9,12.5
665,Thailande,1,3,1,basse,3,2790,3600,2465,0.685,9,False,0,0,0.82,-67.5
666,"Barcelone, Espagne",2,5,10,moyenne,3,2150,2750,3022,1.099,1,True,2750,600,0.76,12.5
667,"Dubai, EAU",4,7,6,haute,3,4370,5520,4568,0.828,4,True,4733,363,0.85,-15.0
668,"Marrakech, Maroc",2,14,11,basse,3,1710,2249,1490,0.663,9,False,0,0,0.75,-67.5
669,"Marrakech, Maroc",2,7,6,haute,3,2185,2874,3370,1.173,1,True,2874,689,0.75,12.5
670,"Dubai, EAU",4,3,9,moyenne,3,3800,4800,4275,0.891,3,True,4332,532,0.85,-5.0
671,Thailande,3,10,6,haute,3,3565,4600,4031,0.876,4,True,3944,379,0.82,-15.0
672,"Marrakech, Maroc",4,7,4,moyenne,3,1900,2499,1782,0.713,9,False,0,0,0.75,-67.5
673,"Rome, Italie",2,5,6,haute,3,2530,3220,2779,0.863,3,True,2906,376,0.78,-5.0
674,Thailande,2,5,6,haute,3,3565,4600,3426,0.745,6,True,3597,32,0.82,-34.5
675,"Marrakech, Maroc",1,7,9,moyenne,3,1900,2499,2371,0.949,1,True,2499,599,0.75,12.5
676,Thailande,2,3,12,haute,3,3565,4600,4199,0.913,2,True,4370,805,0.82,6.5
677,"Marrakech, Maroc",3,5,10,moyenne,3,1900,2499,2635,1.054,1,True,2499,599,0.75,12.5
678,Thailande,4,10,1,basse,3,2790,3600,2785,0.774,6,True,2815,25,0.82,-34.5
679,"Barcelone, Espagne",2,5,6,haute,3,2472,3162,2686,0.849,4,True,2711,239,0.76,-15.0
680,"Paris, France",2,7,3,moyenne,3,2100,2699,2838,1.052,1,True,2699,599,0.9,12.5
681,"Rome, Italie",4,7,12,haute,3,2530,3220,3752,1.165,1,True,3220,690,0.78,12.5
682,"Rome, Italie",3,3,5,moyenne,3,2200,2800,2083,0.744,6,True,2200,0,0.78,-34.5
683,"Paris, France",3,14,6,haute,3,2415,3104,3035,0.978,1,True,3104,689,0.9,12.5
684,"Paris, France",2,7,3,moyenne,3,2100,2699,3040,1.126,1,True,2699,599,0.9,12.5
685,"Marrakech, Maroc",2,7,4,moyenne,3,1900,2499,2108,0.844,3,True,2255,355,0.75,-5.0
686,"Marrakech, Maroc",4,14,4,moyenne,3,1900,2499,2297,0.919,2,True,2374,474,0.75,6.5
687,"Paris, France",1,7,6,haute,3,2415,3104,2502,0.806,4,True,2662,247,0.9,-15.0
688,"La Mecque, Arabie Saoudite",2,10,6,haute,3,4025,5175,6139,1.186,1,True,5175,1150,0.95,12.5
689,"Dubai, EAU",2,7,2,basse,3,3420,4320,3982,0.922,2,True,4104,684,0.85,6.5
690,"Dubai, EAU",2,7,2,basse,3,3420,4320,4640,1.074,1,True,4320,900,0.85,12.5
691,"Paris, France",2,7,11,basse,3,1890,2429,1699,0.699,9,False,0,0,0.9,-67.5
692,"Barcelone, Espagne",3,7,11,basse,3,1935,2475,2553,1.032,1,True,2475,540,0.76,12.5
693,Thailande,2,7,10,moyenne,3,3100,4000,3555,0.889,3,True,3610,510,0.82,-5.0
694,"La Mecque, Arabie Saoudite",4,3,3,moyenne,3,3500,4500,3568,0.793,5,True,3825,325,0.95,-22.5
695,"Istanbul, Turquie",2,5,2,basse,3,1980,2520,1908,0.757,6,True,1980,0,0.8,-34.5
696,"Rome, Italie",2,7,8,haute,3,2530,3220,2298,0.714,9,False,0,0,0.78,-67.5
697,"Rome, Italie",4,14,5,moyenne,3,2200,2800,2099,0.75,6,True,2200,0,0.78,-34.5
698,Thailande,2,14,2,basse,3,2790,3600,4230,1.175,1,True,3600,810,0.82,12.5
699,"Dubai, EAU",2,3,7,haute,3,4370,5520,5548,1.005,1,True,5520,1150,0.85,12.5
700,"Rome, Italie",1,10,11,basse,3,1980,2520,2057,0.816,5,True,2142,162,0.78,-24.5
701,"Dubai, EAU",3,7,4,moyenne,3,3800,4800,4032,0.84,4,True,4115,315,0.85,-15.0
702,"Barcelone, Espagne",2,7,6,haute,3,2472,3162,2413,0.763,6,True,2473,1,0.76,-34.5
703,"Barcelone, Espagne",4,7,5,moyenne,3,2150,2750,2399,0.872,3,True,2481,331,0.76,-5.0
704,"Dubai, EAU",2,5,5,moyenne,3,3800,4800,4384,0.913,3,True,4332,532,0.85,-5.0
705,"Barcelone, Espagne",1,3,7,haute,3,2472,3162,3220,1.018,1,True,3162,690,0.76,12.5
706,Thailande,4,10,3,moyenne,3,3100,4000,3605,0.901,3,True,3610,510,0.82,-5.0
707,"La Mecque, Arabie Saoudite",4,10,5,moyenne,3,3500,4500,3937,0.875,4,True,3858,358,0.95,-15.0
708,Thailande,1,14,11,basse,3,2790,3600,3795,1.054,1,True,3600,810,0.82,12.5
709,"Marrakech, Maroc",1,3,5,moyenne,3,1900,2499,2352,0.941,2,True,2374,474,0.75,6.5
710,Thailande,3,7,5,moyenne,3,3100,4000,4276,1.069,1,True,4000,900,0.82,12.5
711,"Dubai, EAU",2,10,12,haute,3,4370,5520,5007,0.907,3,True,4982,612,0.85,-5.0
712,"Istanbul, Turquie",2,5,1,basse,3,1980,2520,1981,0.786,6,True,1980,0,0.8,-34.5
713,"Istanbul, Turquie",4,3,10,moyenne,3,2200,2800,3041,1.086,1,True,2800,600,0.8,12.5
714,"La Mecque, Arabie Saoudite",2,14,12,haute,3,4025,5175,5040,0.974,1,True,5175,1150,0.95,12.5
715,"Istanbul, Turquie",1,5,9,moyenne,3,2200,2800,2485,0.887,2,True,2660,460,0.8,6.5
716,"Istanbul, Turquie",1,5,3,moyenne,3,2200,2800,2527,0.902,2,True,2660,460,0.8,6.5
717,"Dubai, EAU",2,7,2,basse,3,3420,4320,3064,0.709,9,False,0,0,0.85,-67.5
718,"La Mecque, Arabie Saoudite",1,14,2,basse,3,3150,4050,3680,0.909,3,True,3656,506,0.95,-5.0
719,"Istanbul, Turquie",1,7,12,haute,3,2530,3220,3149,0.978,2,True,3059,529,0.8,6.5
720,"Barcelone, Espagne",1,5,2,basse,3,1935,2475,2111,0.853,3,True,2233,298,0.76,-5.0
721,"Paris, France",1,7,11,basse,3,1890,2429,1674,0.689,9,False,0,0,0.9,-67.5
722,"Rome, Italie",2,5,9,moyenne,3,2200,2800,3089,1.103,1,True,2800,600,0.78,12.5
723,"Dubai, EAU",1,10,1,basse,3,3420,4320,3764,0.871,3,True,3899,479,0.85,-5.0
724,"Paris, France",4,3,4,moyenne,3,2100,2699,3138,1.163,1,True,2699,599,0.9,12.5
725,"Istanbul, Turquie",2,14,2,basse,3,1980,2520,1935,0.768,6,True,1980,0,0.8,-34.5
726,"Dubai, EAU",3,5,8,haute,3,4370,5520,6217,1.126,1,True,5520,1150,0.85,12.5
727,"Paris, France",1,7,8,haute,3,2415,3104,2307,0.743,7,True,2415,0,0.9,-43.0
728,"Marrakech, Maroc",4,3,8,haute,3,2185,2874,2994,1.042,1,True,2874,689,0.75,12.5
729,Thailande,4,3,7,haute,3,3565,4600,3913,0.851,4,True,3944,379,0.82,-15.0
730,"Dubai, EAU",4,5,2,basse,3,3420,4320,3145,0.728,9,False,0,0,0.85,-67.5
731,"Barcelone, Espagne",2,7,11,basse,3,1935,2475,2601,1.051,1,True,2475,540,0.76,12.5
732,"La Mecque, Arabie Saoudite",2,7,2,basse,3,3150,4050,3250,0.802,5,True,3442,292,0.95,-22.5
733,Thailande,4,3,3,moyenne,3,3100,4000,3426,0.857,4,True,3430,330,0.82,-15.0
734,Thailande,4,7,4,moyenne,3,3100,4000,3215,0.804,6,True,3128,28,0.82,-34.5
735,"Barcelone, Espagne",1,7,8,haute,3,2472,3162,2441,0.772,6,True,2473,1,0.76,-34.5
736,Thailande,2,5,5,moyenne,3,3100,4000,4287,1.072,1,True,4000,900,0.82,12.5
737,Thailande,4,10,11,basse,3,2790,3600,2864,0.796,6,True,2815,25,0.82,-34.5
738,"Rome, Italie",4,7,6,haute,3,2530,3220,2687,0.834,4,True,2761,231,0.78,-15.0
739,"Rome, Italie",2,3,7,haute,3,2530,3220,2475,0.769,6,True,2530,0,0.78,-34.5
740,"Dubai, EAU",4,7,2,basse,3,3420,4320,2931,0.678,9,False,0,0,0.85,-67.5
741,"Barcelone, Espagne",3,7,6,haute,3,2472,3162,2831,0.895,3,True,2854,382,0.76,-5.0
742,"Rome, Italie",2,10,5,moyenne,3,2200,2800,2214,0.791,6,True,2200,0,0.78,-34.5
743,"Paris, France",2,10,7,haute,3,2415,3104,3433,1.106,1,True,3104,689,0.9,12.5
744,"Dubai, EAU",3,7,5,moyenne,3,3800,4800,4296,0.895,3,True,4332,532,0.85,-5.0
745,"La Mecque, Arabie Saoudite",3,7,7,haute,3,4025,5175,5322,1.028,1,True,5175,1150,0.95,12.5
746,"La Mecque, Arabie Saoudite",3,10,8,haute,3,4025,5175,5625,1.087,1,True,5175,1150,0.95,12.5
747,"Istanbul, Turquie",3,7,4,moyenne,3,2200,2800,3237,1.156,1,True,2800,600,0.8,12.5
748,"La Mecque, Arabie Saoudite",4,10,10,moyenne,3,3500,4500,5295,1.177,1,True,4500,1000,0.95,12.5
749,"Paris, France",3,5,6,haute,3,2415,3104,2268,0.731,6,True,2427,12,0.9,-34.5
750,"Marrakech, Maroc",4,7,5,moyenne,3,1900,2499,2778,1.112,1,True,2499,599,0.75,12.5
751,"Marrakech, Maroc",2,5,2,basse,3,1710,2249,1472,0.655,9,False,0,0,0.75,-67.5
752,"La Mecque, Arabie Saoudite",4,10,3,moyenne,3,3500,4500,4323,0.961,1,True,4500,1000,0.95,12.5
753,"Paris, France",1,3,6,haute,3,2415,3104,3622,1.167,1,True,3104,689,0.9,12.5
754,"Barcelone, Espagne",2,14,11,basse,3,1935,2475,2597,1.049,1,True,2475,540,0.76,12.5
755,"Istanbul, Turquie",2,3,10,moyenne,3,2200,2800,3313,1.183,1,True,2800,600,0.8,12.5
756,"La Mecque, Arabie Saoudite",2,3,4,moyenne,3,3500,4500,3980,0.884,3,True,4061,561,0.95,-5.0
757,"Marrakech, Maroc",2,5,3,moyenne,3,1900,2499,1778,0.711,9,False,0,0,0.75,-67.5
758,"Marrakech, Maroc",2,5,6,haute,3,2185,2874,2178,0.758,6,True,2248,63,0.75,-34.5
759,"Paris, France",4,14,4,moyenne,3,2100,2699,2085,0.773,6,True,2110,10,0.9,-34.5
